#Chromo	Pos	Watterson	Pairwise	thetaSingleton	thetaH	thetaL
J02459.1	33294	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	33295	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	33296	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	33297	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	33298	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	33299	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	33300	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	33301	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	33302	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	33303	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	33304	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	33305	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	33306	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33307	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33308	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33309	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	33310	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33311	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33312	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33313	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33314	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33315	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33316	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33317	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	33318	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	33319	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	33320	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	33321	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	33322	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	33323	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	33324	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	33325	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	33326	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	33327	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	33328	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	33329	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	33330	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	33331	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	33332	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	33333	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	33334	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	33335	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	33336	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	33337	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	33338	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	33339	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	33340	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	33341	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	33342	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	33343	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	33344	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	33345	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	33346	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	33347	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	33348	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	33349	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	33350	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	33351	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	33352	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	33353	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	33354	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33355	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33356	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33357	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33358	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33359	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	33360	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33361	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	33362	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	33363	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	33364	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	33365	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	33366	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	33367	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	33368	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	33369	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	33370	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	33371	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	33372	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	33373	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	33374	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	33375	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	33376	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	33377	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	33378	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	33379	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	33380	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	33381	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	33382	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33383	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33384	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33385	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33386	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33387	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33388	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33389	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33390	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33391	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33392	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33393	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33394	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	33395	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	33396	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33397	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33398	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33399	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33400	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33401	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33402	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33403	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33404	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33405	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33406	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33407	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33408	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33409	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33410	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33411	-1.039912	-0.587787	-inf	-0.587787	-0.587787
J02459.1	33412	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33413	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33414	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33415	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33416	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33417	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33418	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33419	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33420	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33421	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33422	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33423	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33424	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33425	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33426	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33427	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33428	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	33429	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33430	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33431	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33432	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33433	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33434	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33435	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33436	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33437	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33438	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33439	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33440	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33441	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33442	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33443	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33444	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33445	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33446	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	33447	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33448	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33449	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33450	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33451	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33452	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33453	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33454	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33455	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33456	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	33457	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	33458	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	33459	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	33460	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33461	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33462	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	33463	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33464	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	33465	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	33466	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	33467	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33468	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33469	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33470	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33471	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	33472	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	33473	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	33474	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	33475	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	33476	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	33477	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	33478	-inf	-42.147076	-40.537640	-44.344303	-42.734863
J02459.1	33479	-inf	-42.147076	-40.537640	-44.344303	-42.734863
J02459.1	33480	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	33481	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	33482	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	33483	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	33484	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	33485	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	33486	-inf	-42.147076	-40.537640	-44.344303	-42.734863
J02459.1	33487	-inf	-42.147076	-40.537640	-44.344303	-42.734863
J02459.1	33488	-inf	-42.147076	-40.537640	-44.344303	-42.734863
J02459.1	33489	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	33490	-inf	-43.533386	-41.923950	-45.730614	-44.121174
J02459.1	33491	-inf	-43.533386	-41.923950	-45.730614	-44.121174
J02459.1	33492	-inf	-43.533386	-41.923950	-45.730614	-44.121174
J02459.1	33493	-inf	-43.533386	-41.923950	-45.730614	-44.121174
J02459.1	33494	-inf	-43.533386	-41.923950	-45.730614	-44.121174
J02459.1	33495	-inf	-43.533386	-41.923950	-45.730614	-44.121174
J02459.1	33496	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	33497	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	33498	-inf	-43.533386	-41.923950	-45.730614	-44.121174
J02459.1	33499	-inf	-43.533386	-41.923950	-45.730614	-44.121174
J02459.1	33500	-inf	-43.533386	-41.923950	-45.730614	-44.121174
J02459.1	33501	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	33502	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	33503	-inf	-43.533386	-41.923950	-45.730614	-44.121174
J02459.1	33504	-inf	-43.533386	-41.923950	-45.730614	-44.121174
J02459.1	33505	-inf	-43.533386	-41.923950	-45.730614	-44.121174
J02459.1	33506	-inf	-43.533386	-41.923950	-45.730614	-44.121174
J02459.1	33507	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	33508	-inf	-42.147076	-40.537640	-44.344303	-42.734863
J02459.1	33509	-inf	-42.147076	-40.537640	-44.344303	-42.734863
J02459.1	33510	-inf	-42.147076	-40.537640	-44.344303	-42.734863
J02459.1	33511	-inf	-42.147076	-40.537640	-44.344303	-42.734863
J02459.1	33512	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	33513	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	33514	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	33515	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	33516	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	33517	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	33518	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	33519	-inf	-43.533386	-41.923950	-45.730614	-44.121174
J02459.1	33520	-inf	-43.533386	-41.923950	-45.730614	-44.121174
J02459.1	33521	-inf	-43.533386	-41.923950	-45.730614	-44.121174
J02459.1	33522	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	33523	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	33524	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	33525	-inf	-44.919697	-43.310261	-47.116924	-45.507484
J02459.1	33526	-inf	-44.919697	-43.310261	-47.116924	-45.507484
J02459.1	33527	-inf	-44.919697	-43.310261	-47.116924	-45.507484
J02459.1	33528	-inf	-44.919697	-43.310261	-47.116924	-45.507484
J02459.1	33529	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	33530	-inf	-43.533386	-41.923950	-45.730614	-44.121174
J02459.1	33531	-inf	-43.533386	-41.923950	-45.730614	-44.121174
J02459.1	33532	-inf	-43.533386	-41.923950	-45.730614	-44.121174
J02459.1	33533	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	33534	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	33535	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	33536	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	33537	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	33538	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	33539	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	33540	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	33541	-inf	-43.533386	-41.923950	-45.730614	-44.121174
J02459.1	33542	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	33543	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	33544	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	33545	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	33546	-inf	-42.147076	-40.537640	-44.344303	-42.734863
J02459.1	33547	-inf	-42.147076	-40.537640	-44.344303	-42.734863
J02459.1	33548	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	33549	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	33550	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	33551	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	33552	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	33553	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	33554	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	33555	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	33556	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33557	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33558	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33559	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33560	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	33561	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	33562	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33563	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33564	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33565	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33566	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33567	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33568	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33569	-1.039912	-0.587787	-inf	-0.587787	-0.587787
J02459.1	33570	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	33571	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33572	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33573	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33574	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33575	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33576	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33577	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	33578	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33579	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	33580	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	33581	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	33582	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	33583	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	33584	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	33585	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	33586	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	33587	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	33588	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	33589	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	33590	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	33591	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	33592	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	33593	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	33594	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	33595	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	33596	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	33597	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	33598	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	33599	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	33600	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
